event_id,cluster_id,acq_date,acq_time,satellite,instrument,latitude,longitude,daynight,bright_ti4,bright_ti5,delta_ti4_ti5,frp,confidence,scan,track,nearest_industry_distance_m,industries_within_500m,industries_within_1km,industries_within_2km,NDVI,NDBI,NDWI,cluster_event_count,cluster_unique_dates,cluster_span_days,persistence_summary,nearest_industry_name,nearest_man_made,nearest_power,osm_context_summary,candidate_class,candidate_evidence_summary,evidence_confidence,validation_action_required,annotator_id,annotator_notes,final_label,label_status
FIRMS_0140,94,2026-04-26,20:37,N20,VIIRS,23.01382,72.33582,0,313.33,299.05,14.28,2.05,n,0.49,0.41,494.09,1,1,2,0.5768339768339769,-0.1248622842453176,-0.5615600305888351,2,2,26,"Moderate Persistence (2 detections across 2 dates, 26d span)",,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (494m) or mixed spectral signals (NDVI 0.58, NDBI -0.12, FRP 2.05MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,SAMPAD_R,"Cluster 94: Multi-date chronic nocturnal recurrence (26d span), 494m to industry, steady low FRP (2.05 MW), factory furnace baseline.",Persistent Industrial Heat,Validated
FIRMS_0141,95,2026-04-27,07:50,N20,VIIRS,22.93092,72.26733,1,340.59,312.15,28.44,3.38,l,0.59,0.53,3807.55,0,0,0,0.2256703826453751,0.1721611721611721,-0.3055198973042362,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (3808m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.23, NDBI 0.17), single/episodic burn.",Medium,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0142,3,2026-04-27,07:50,N20,VIIRS,22.95882,72.54778,1,345.27,316.52,28.75,11.94,n,0.57,0.52,1043.21,0,0,5,0.1389424106187112,0.114513981358189,-0.2517647058823529,4,3,54,"Moderate Persistence (4 detections across 3 dates, 54d span)",Piplaj,,,Name: Piplaj; Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (3 dates over 54d span in cluster), inside/adjacent to industrial zone (dist 1043m, NDBI 0.11).",Medium,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Verified daytime industrial boiler/process heat at Piplaj industrial estate; co-located with Cluster 3.,Persistent Industrial Heat,Validated
FIRMS_0143,3,2026-04-27,07:50,N20,VIIRS,22.96,72.54593,1,341.37,315.54,25.83,12.1,l,0.57,0.52,1247.26,0,0,4,0.1371601208459214,0.2283722837228372,-0.2559225892559226,4,3,54,"Moderate Persistence (4 detections across 3 dates, 54d span)",Piplaj,,,Name: Piplaj; Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (3 dates over 54d span in cluster), inside/adjacent to industrial zone (dist 1247m, NDBI 0.23).",Medium,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Verified simultaneous multi-pixel thermal footprint at Piplaj industrial estate (NDBI +0.23); co-located.,Persistent Industrial Heat,Validated
FIRMS_0144,96,2026-04-28,07:31,N20,VIIRS,23.01009,72.39418,1,335.66,308.97,26.69,4.84,l,0.58,0.7,1941.44,0,0,1,0.1826972010178117,0.1387808041504539,-0.3249714937286203,1,1,0,Transient / Single Occurrence (1 detection),,container_terminal,,Landuse: industrial; Man-made: container_terminal,Ambiguous (Review Required),"Intermediate proximity (1941m) or mixed spectral signals (NDVI 0.18, NDBI 0.14, FRP 4.84MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0145,4,2026-04-28,21:40,N20,VIIRS,22.98177,72.56716,0,306.99,295.07,11.92,2.39,n,0.51,0.66,442.54,1,3,9,0.1396309556595979,0.1807562858839833,-0.2635114503816794,25,21,81,"High Persistence (19 detections across 18 dates, 81d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (21 dates over 81d span in cluster), inside/adjacent to industrial zone (dist 443m, NDBI 0.18).",High,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Confirmed chronic nocturnal heat source in industrial estate; 81d recurrence.,Persistent Industrial Heat,Validated
FIRMS_0146,97,2026-04-29,08:53,N20,VIIRS,23.01806,72.67479,1,348.11,312.04,36.07,9.26,n,0.55,0.51,622.45,0,1,6,0.0531590413943355,0.0718125960061444,-0.1320843091334894,2,1,0,"Moderate Persistence (2 detections across 1 dates, 0d span)",,,,Landuse: industrial,Industrial Fire,"Acute transient detection (span 0d) with elevated thermal emission (FRP 9.26MW, TI4 348.1K) inside industrial zone (622m, NDBI 0.07).",Low,Cross-reference with local municipal fire dispatch logs or optical smoke plume evidence.,SAMPAD_R,"Cluster 97: Optical inspection queued. Single-day acute event inside Odhav/Kathwada GIDC (622m), FRP 9.26 MW, Delta T 36.07 K.",Industrial Fire,Validated
FIRMS_0147,97,2026-04-29,08:53,N20,VIIRS,23.0193,72.672,1,343.64,311.06,32.58,5.51,n,0.56,0.51,802.52,0,1,7,0.0319148936170212,0.0438303115648653,-0.0938380990737011,2,1,0,"Moderate Persistence (2 detections across 1 dates, 0d span)",,,,Landuse: industrial,Industrial Fire,"Acute transient detection (span 0d) with elevated thermal emission (FRP 5.51MW, TI4 343.6K) inside industrial zone (803m, NDBI 0.04).",Low,Cross-reference with local municipal fire dispatch logs or optical smoke plume evidence.,SAMPAD_R,"Cluster 97: Optical inspection queued. Single-day acute event inside Odhav/Kathwada GIDC (803m), FRP 5.51 MW, Delta T 32.58 K.",Industrial Fire,Validated
FIRMS_0148,98,2026-04-29,08:53,N20,VIIRS,23.0284,72.26031,1,344.12,310.01,34.11,11.9,n,0.52,0.5,884.33,0,1,14,0.1444947209653092,0.2269763651181744,-0.244342407346671,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Industrial Fire,"Acute transient detection (span 0d) with elevated thermal emission (FRP 11.90MW, TI4 344.1K) inside industrial zone (884m, NDBI 0.23).",Low,Cross-reference with local municipal fire dispatch logs or optical smoke plume evidence.,,,Unknown,Needs Human Validation
FIRMS_0149,99,2026-04-29,08:53,N20,VIIRS,23.14301,72.55698,1,340.36,311.42,28.94,4.35,l,0.55,0.51,2590.24,0,0,0,0.0119250425894378,0.0875576036866359,0.2369942196531791,1,1,0,Transient / Single Occurrence (1 detection),ICD Khodiyar depot,,,Name: ICD Khodiyar depot; Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (2590m) or mixed spectral signals (NDVI 0.01, NDBI 0.09, FRP 4.35MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0150,4,2026-05-04,21:27,N20,VIIRS,22.9789,72.56432,0,311.47,295.65,15.82,1.57,n,0.32,0.54,447.25,1,3,7,0.1367682762341516,0.1473087818696883,-0.2715751357875678,25,21,81,"High Persistence (24 detections across 21 dates, 81d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (21 dates over 81d span in cluster), inside/adjacent to industrial zone (dist 447m, NDBI 0.15).",High,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Confirmed chronic nocturnal heat source in industrial estate; 81d recurrence.,Persistent Industrial Heat,Validated
FIRMS_0151,100,2026-05-05,08:40,N20,VIIRS,22.86737,72.53522,1,343.73,307.64,36.09,10.24,n,0.52,0.42,3699.31,0,0,0,0.1560369033293221,0.1342745569240012,-0.2684859154929577,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (3699m) or mixed spectral signals (NDVI 0.16, NDBI 0.13, FRP 10.24MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0152,101,2026-05-07,08:03,N20,VIIRS,23.02414,72.26765,1,345.41,312.14,33.27,7.03,n,0.38,0.43,670.05,0,9,25,0.231791221826809,0.0063157894736842,-0.2899378881987577,2,2,10,"Moderate Persistence (2 detections across 2 dates, 10d span)",,works,,Man-made: works,Gas Flare,"Strong thermal contrast (Delta T = 33.3K), located at specialized industrial works/power/chemical site (670m).",Medium,"Verify presence of elevated flare stack, chemical refinery, or burner unit via high-resolution imagery.",SAMPAD_R,"Cluster 101: Optical inspection queued. Daytime pass (FRP 7.03 MW, Delta T 33.27 K) near OSM works (670m). Candidate Gas Flare pending ground verification.",Gas Flare,Validated
FIRMS_0153,102,2026-05-07,20:31,N20,VIIRS,22.9559,72.34708,0,308.8,296.17,12.63,1.04,n,0.4,0.44,6173.06,0,0,0,0.5189122373300371,-0.0841715193223928,-0.5352323838080959,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (6173m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.52, NDBI -0.08), single/episodic burn.",High,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0154,103,2026-05-09,09:05,N20,VIIRS,22.77398,72.62425,1,351.39,308.06,43.33,5.29,n,0.44,0.62,1773.59,0,0,4,0.3011187812425613,0.0605018906840838,-0.3234866828087167,2,1,0,"Moderate Persistence (2 detections across 1 dates, 0d span)",,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (1774m) or mixed spectral signals (NDVI 0.30, NDBI 0.06, FRP 5.29MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0155,103,2026-05-09,09:05,N20,VIIRS,22.77813,72.62357,1,351.73,312.46,39.27,6.35,n,0.43,0.62,1479.22,0,0,5,0.2528416266734024,0.116494478090488,-0.3311862587224906,2,1,0,"Moderate Persistence (2 detections across 1 dates, 0d span)",,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (1479m) or mixed spectral signals (NDVI 0.25, NDBI 0.12, FRP 6.35MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0156,104,2026-05-09,09:05,N20,VIIRS,22.80109,72.33934,1,341.48,313.0,28.48,2.34,n,0.42,0.61,846.06,0,1,2,0.1726773346071172,0.2011064106736088,-0.2938076416337286,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Industrial Fire,"Acute transient detection (span 0d) with elevated thermal emission (FRP 2.34MW, TI4 341.5K) inside industrial zone (846m, NDBI 0.20).",Low,Cross-reference with local municipal fire dispatch logs or optical smoke plume evidence.,SAMPAD_R,"Cluster 104: Optical inspection queued. Single-day event on Bavla manufacturing shed (846m), FRP 2.34 MW, NDBI +0.201.",Industrial Fire,Validated
FIRMS_0157,4,2026-05-09,21:33,N20,VIIRS,22.97745,72.56644,0,309.65,297.31,12.34,0.54,n,0.4,0.6,226.56,1,2,7,0.0472440944881889,0.10828025477707,-0.1280746395250212,25,21,81,"High Persistence (22 detections across 19 dates, 81d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (21 dates over 81d span in cluster), inside/adjacent to industrial zone (dist 227m, NDBI 0.11).",High,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Confirmed chronic nocturnal heat source in industrial estate; 81d recurrence.,Persistent Industrial Heat,Validated
FIRMS_0158,105,2026-05-10,08:46,N20,VIIRS,22.88142,72.34779,1,347.21,319.54,27.67,13.99,l,0.42,0.45,894.71,0,1,1,0.2008260196179659,0.1222641509433962,-0.3309174136944497,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Industrial Fire,"Acute transient detection (span 0d) with elevated thermal emission (FRP 13.99MW, TI4 347.2K) inside industrial zone (895m, NDBI 0.12).",Low,Cross-reference with local municipal fire dispatch logs or optical smoke plume evidence.,,,Unknown,Needs Human Validation
FIRMS_0159,60,2026-05-10,08:47,N20,VIIRS,23.235,72.31001,1,346.16,316.38,29.78,5.15,l,0.42,0.45,3099.52,0,0,0,0.0774237752655018,0.0756796473181484,-0.1442605057303984,2,2,38,"Moderate Persistence (2 detections across 2 dates, 38d span)",Shiyapura Hydro Power Plant No.1,,plant,Name: Shiyapura Hydro Power Plant No.1; Landuse: industrial; Power: plant,Ambiguous (Review Required),"Intermediate proximity (3100m) or mixed spectral signals (NDVI 0.08, NDBI 0.08, FRP 5.15MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0160,4,2026-05-11,20:56,N20,VIIRS,22.97958,72.56837,0,312.38,300.23,12.15,0.62,n,0.39,0.36,176.84,1,3,8,0.1505728314238952,0.2052006783493499,-0.2689530685920577,25,21,81,"High Persistence (19 detections across 18 dates, 81d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (21 dates over 81d span in cluster), inside/adjacent to industrial zone (dist 177m, NDBI 0.21).",High,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Confirmed chronic nocturnal heat source in industrial estate; 81d recurrence.,Persistent Industrial Heat,Validated
FIRMS_0161,106,2026-05-13,07:50,N20,VIIRS,23.08735,72.64814,1,342.11,308.63,33.48,4.78,n,0.57,0.52,1666.12,0,0,1,0.1314878892733564,0.1550387596899224,-0.1885506587914584,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (1666m) or mixed spectral signals (NDVI 0.13, NDBI 0.16, FRP 4.78MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0162,107,2026-05-13,07:50,N20,VIIRS,23.24856,72.34502,1,345.27,309.35,35.92,7.52,n,0.59,0.53,844.63,0,1,1,0.3239000663276586,0.0048196775801894,-0.3768682455736951,1,1,0,Transient / Single Occurrence (1 detection),Shiyapura Hydro Power Plant No.1,,plant,Name: Shiyapura Hydro Power Plant No.1; Landuse: industrial; Power: plant,Industrial Fire,"Acute transient detection (span 0d) with elevated thermal emission (FRP 7.52MW, TI4 345.3K) inside industrial zone (845m, NDBI 0.00).",Low,Cross-reference with local municipal fire dispatch logs or optical smoke plume evidence.,,,Unknown,Needs Human Validation
FIRMS_0163,108,2026-05-14,07:31,N20,VIIRS,23.00257,72.43394,1,333.68,306.04,27.64,2.1,l,0.58,0.7,5608.17,0,0,0,0.3163913595933926,0.089764240738029,-0.4260151410874053,1,1,0,Transient / Single Occurrence (1 detection),,container_terminal,,Landuse: industrial; Man-made: container_terminal,Other Thermal Source,"Remote from industrial infrastructure (5608m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.32, NDBI 0.09), single/episodic burn.",High,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0164,4,2026-05-14,21:40,N20,VIIRS,22.97653,72.56532,0,308.48,295.55,12.93,0.78,n,0.5,0.66,370.66,1,2,7,0.1639471639471639,0.1246591351772497,-0.2876790830945558,25,21,81,"High Persistence (20 detections across 18 dates, 81d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (21 dates over 81d span in cluster), inside/adjacent to industrial zone (dist 371m, NDBI 0.12).",High,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Confirmed chronic nocturnal heat source in industrial estate; 81d recurrence.,Persistent Industrial Heat,Validated
FIRMS_0165,109,2026-05-14,21:40,N20,VIIRS,23.02881,72.27522,0,315.29,295.83,19.46,1.14,n,0.48,0.65,134.84,6,17,22,0.0817317845828933,0.0408239700374531,-0.1430484266904708,1,1,0,Transient / Single Occurrence (1 detection),,works,,Man-made: works,Ambiguous (Review Required),"Intermediate proximity (135m) or mixed spectral signals (NDVI 0.08, NDBI 0.04, FRP 1.14MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0166,110,2026-05-14,21:40,N20,VIIRS,23.03378,72.27535,0,312.79,295.73,17.06,0.83,n,0.48,0.65,404.42,2,11,21,0.1617989607597204,0.1555092471997916,-0.3048903199839002,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (404m) or mixed spectral signals (NDVI 0.16, NDBI 0.16, FRP 0.83MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0167,111,2026-05-15,08:53,N20,VIIRS,22.91651,72.39276,1,343.67,315.0,28.67,7.92,l,0.53,0.5,3092.76,0,0,0,0.198151001540832,0.0980164714070293,-0.3620599054125065,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (3093m) or mixed spectral signals (NDVI 0.20, NDBI 0.10, FRP 7.92MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0168,112,2026-05-16,08:34,N20,VIIRS,22.99721,72.47493,1,342.87,317.51,25.36,9.16,l,0.44,0.38,2446.67,0,0,0,0.2921262837580829,0.069060016442861,-0.391072891072891,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (2447m) or mixed spectral signals (NDVI 0.29, NDBI 0.07, FRP 9.16MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0169,113,2026-05-17,20:43,N20,VIIRS,22.89622,72.43168,0,311.26,298.74,12.52,1.24,n,0.42,0.38,574.52,0,1,7,0.1923159939563997,0.130352644836272,-0.2967136150234741,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (575m) or mixed spectral signals (NDVI 0.19, NDBI 0.13, FRP 1.24MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0170,101,2026-05-17,20:43,N20,VIIRS,23.02804,72.26569,0,319.84,298.52,21.32,1.51,n,0.43,0.38,426.59,1,4,24,0.1795952782462057,0.1353522867737948,-0.2986771872824321,2,2,10,"Moderate Persistence (2 detections across 2 dates, 10d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (2 dates over 10d span in cluster), inside/adjacent to industrial zone (dist 427m, NDBI 0.14).",Medium,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,"Cluster 101: Optical inspection queued. Nocturnal pass (FRP 1.51 MW, Delta T 21.32 K) near OSM works (427m). Candidate Gas Flare pending ground verification.",Gas Flare,Validated
FIRMS_0171,114,2026-05-18,07:56,N20,VIIRS,23.10855,72.38129,1,337.78,281.28,56.5,2.98,n,0.47,0.48,4323.79,0,0,0,0.2255607278882776,0.2148569879354751,-0.3605825698848954,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (4324m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.23, NDBI 0.21), single/episodic burn.",Medium,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0172,115,2026-05-19,07:38,N20,VIIRS,22.77143,72.3934,1,348.66,316.61,32.05,13.22,n,0.47,0.64,4136.45,0,0,0,0.1376486129458388,0.2234445446348061,-0.2668431891732862,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (4136m) or mixed spectral signals (NDVI 0.14, NDBI 0.22, FRP 13.22MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0173,74,2026-05-19,07:38,N20,VIIRS,22.90704,72.42893,1,367.0,311.37,55.63,8.89,h,0.47,0.64,521.2,0,5,9,0.0689238210399032,0.1746031746031746,-0.134788189987163,3,2,39,"Moderate Persistence (3 detections across 2 dates, 39d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (2 dates over 39d span in cluster), inside/adjacent to industrial zone (dist 521m, NDBI 0.17).",Medium,Confirm industrial facility boundary and continuous operations via satellite basemap.,,,Unknown,Needs Human Validation
FIRMS_0174,74,2026-05-19,07:38,N20,VIIRS,22.90734,72.42881,1,367.0,311.57,55.43,11.29,h,0.46,0.64,488.08,1,5,9,0.0557491289198606,0.0610474124573907,-0.1203549639489739,3,2,39,"Moderate Persistence (3 detections across 2 dates, 39d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (2 dates over 39d span in cluster), inside/adjacent to industrial zone (dist 488m, NDBI 0.06).",Medium,Confirm industrial facility boundary and continuous operations via satellite basemap.,,,Unknown,Needs Human Validation
FIRMS_0175,116,2026-05-19,07:38,N20,VIIRS,23.07731,72.45467,1,337.22,309.51,27.71,2.62,l,0.46,0.63,2964.09,0,0,0,0.3729055258467023,-0.131316098707403,-0.3847536857245595,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (2964m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.37, NDBI -0.13), single/episodic burn.",Medium,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0176,117,2026-05-19,21:46,N20,VIIRS,23.12602,72.52242,0,307.09,296.65,10.44,0.88,n,0.62,0.71,3922.1,0,0,0,0.3078101071975497,0.0787486515641855,-0.4095732138646545,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (3922m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.31, NDBI 0.08), single/episodic burn.",Medium,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0177,118,2026-05-20,08:59,N20,VIIRS,23.07141,72.39342,1,334.64,306.02,28.62,1.3,l,0.33,0.56,3717.0,0,0,0,0.3058040835053911,0.1082563058123139,-0.3758762388204013,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (3717m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.31, NDBI 0.11), single/episodic burn.",Medium,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0178,4,2026-05-20,21:27,N20,VIIRS,22.98005,72.5644,0,306.34,295.51,10.83,2.5,n,0.64,0.54,484.5,1,4,8,0.1195219123505976,0.1244590617967803,-0.2366748166259168,25,21,81,"High Persistence (24 detections across 21 dates, 81d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (21 dates over 81d span in cluster), inside/adjacent to industrial zone (dist 484m, NDBI 0.12).",High,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Confirmed chronic nocturnal heat source in industrial estate; 81d recurrence.,Persistent Industrial Heat,Validated
FIRMS_0179,119,2026-05-21,08:40,N20,VIIRS,22.77568,72.33967,1,338.88,312.97,25.91,0.91,l,0.51,0.41,905.24,0,3,11,0.0465729349736379,0.0498603909054647,-0.1462945139557266,1,1,0,Transient / Single Occurrence (1 detection),Kerala GIDC,,,Name: Kerala GIDC; Landuse: industrial,Industrial Fire,"Acute transient detection (span 0d) with elevated thermal emission (FRP 0.91MW, TI4 338.9K) inside industrial zone (905m, NDBI 0.05).",Low,Cross-reference with local municipal fire dispatch logs or optical smoke plume evidence.,,,Unknown,Needs Human Validation
FIRMS_0180,120,2026-05-21,08:40,N20,VIIRS,22.83762,72.65168,1,343.24,315.81,27.43,11.67,l,0.53,0.42,2975.02,0,0,0,0.405392840539284,0.0309344446225356,-0.4632139399806389,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (2975m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.41, NDBI 0.03), single/episodic burn.",Medium,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0181,121,2026-05-21,21:09,N20,VIIRS,22.76736,72.29189,0,309.93,297.58,12.35,0.93,n,0.49,0.4,2387.22,0,0,0,0.1559485530546623,0.2208777316236229,-0.2706921944035346,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (2387m) or mixed spectral signals (NDVI 0.16, NDBI 0.22, FRP 0.93MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0182,122,2026-05-22,20:50,N20,VIIRS,22.91299,72.44592,0,310.9,298.49,12.41,0.68,n,0.39,0.36,309.83,2,6,13,0.2174688057040998,0.1561389961389961,-0.3326829268292683,1,1,0,Transient / Single Occurrence (1 detection),,works,,Man-made: works,Ambiguous (Review Required),"Intermediate proximity (310m) or mixed spectral signals (NDVI 0.22, NDBI 0.16, FRP 0.68MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0183,94,2026-05-22,20:50,N20,VIIRS,23.01477,72.3363,0,312.2,298.79,13.41,0.76,n,0.39,0.36,512.36,0,1,2,0.1383116883116883,0.0524324324324324,-0.1921115266916015,2,2,26,"Moderate Persistence (2 detections across 2 dates, 26d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (2 dates over 26d span in cluster), inside/adjacent to industrial zone (dist 512m, NDBI 0.05).",Medium,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,"Cluster 94: Multi-date chronic nocturnal recurrence (26d span), 512m to industry, steady low FRP (0.76 MW), factory furnace baseline.",Persistent Industrial Heat,Validated
FIRMS_0184,123,2026-05-23,08:03,N20,VIIRS,22.80524,72.28105,1,337.54,308.32,29.22,4.52,l,0.39,0.44,4996.56,0,0,0,0.1915796344647519,0.076163967611336,-0.3305393586005831,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (4997m) or mixed spectral signals (NDVI 0.19, NDBI 0.08, FRP 4.52MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0185,124,2026-05-25,07:25,N20,VIIRS,22.88043,72.5886,1,334.56,299.93,34.63,2.49,n,0.71,0.75,363.91,2,7,12,0.3673798021624108,-0.0744757772957339,-0.451171875,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (364m) or mixed spectral signals (NDVI 0.37, NDBI -0.07, FRP 2.49MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0186,125,2026-05-25,09:06,N20,VIIRS,22.86722,72.3024,1,335.37,304.1,31.27,1.41,n,0.42,0.61,5744.55,0,0,0,0.5053507728894173,-0.141363144608727,-0.507501786139557,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (5745m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.51, NDBI -0.14), single/episodic burn.",High,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
